"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,957 ","suppressed","suppressed","suppressed","suppressed","5,484 ","4,821 ","5,001 ","505.20 ","suppressed","suppressed","suppressed","suppressed","856.48 ","448.84 ","650.72 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","3,744 ","suppressed","suppressed","suppressed","5,901 ","3,323 ","suppressed","3,705 ","331.95 ","suppressed","suppressed","suppressed","658.76 ","354.33 ","suppressed","335.61 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","21.7% ","suppressed","suppressed","suppressed","28.2% ","18.9% ","36.1% ","20.9% ","1.74% ","suppressed","suppressed","suppressed","3.48% ","1.96% ","3.70% ","1.77% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","26.6% ","suppressed","suppressed","suppressed","suppressed","27.3% ","suppressed","24.8% ","3.12% ","suppressed","suppressed","suppressed","suppressed","5.41% ","suppressed","3.55% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","20.3% ","suppressed","suppressed","suppressed","33.1% ","17.8% ","suppressed","20.0% ","1.95% ","suppressed","suppressed","suppressed","3.98% ","2.01% ","suppressed","1.95% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","16.9% ","suppressed","suppressed","10.% ","13.5% ","20.2% ","9.8%*","17.8% ","1.11% ","suppressed","suppressed","2.49% ","1.73% ","1.43% ","2.98%*","1.18% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","7.4%*","suppressed","0% ","suppressed","6.4%*","8.3%*","0% ","7.9%*","3.75%*","suppressed","0% ","suppressed","5.19%*","4.92%*","0% ","4.01%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","77.8% ","suppressed","0% ","suppressed","63.7% ","89.1% ","suppressed","82.1% ","3.98% ","suppressed","0% ","suppressed","9.60% ","3.62% ","suppressed","3.70% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","13.5% ","suppressed","suppressed","11.4% ","14.8% ","20.0% ","9.7%*","15.5% ","1.68% ","suppressed","suppressed","2.44% ","2.99% ","3.11% ","3.28%*","1.88% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","18.2% ","suppressed","suppressed","suppressed","12.8% ","20.2% ","suppressed","18.4% ","1.41% ","suppressed","suppressed","suppressed","2.05% ","1.56% ","suppressed","1.43% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","91.4% ","100% ","88.8% ","92.7% ","99.9% ","88.2% ","95.6% ","90.9% ","2.98% ","0% ","8.16% ","7.14% ","0.15% ","4.54% ","3.13% ","3.34% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,035 ","suppressed","suppressed","3,401 ","1,965 ","1,702 ","2,786 ","1,907 ","131.24 ","suppressed","suppressed","525.53 ","168.44 ","114.64 ","489.42 ","126.13 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","3,275 ","suppressed","suppressed","suppressed","3,704 ","3,147 ","suppressed","3,284 ","241.00 ","suppressed","suppressed","suppressed","267.05 ","342.17 ","suppressed","257.35 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","55.6% ","suppressed","suppressed","52.7% ","82.1% ","46.4% ","66.9% ","54.1% ","4.08% ","suppressed","suppressed","13.21% ","5.44% ","5.11% ","10.25% ","4.37% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","26 ","suppressed","suppressed","31 ","25 ","24 ","29 ","25 ","0.85 ","suppressed","suppressed","4.88 ","1.03 ","0.95 ","3.93 ","0.70 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","20.4% ","20% ","20% ","20.0% ","20.9% ","20.5% ","20% ","20.5% ","0.84% ","0.00% ","0.00% ","0.03% ","1.41% ","1.13% ","0.00% ","0.92% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","37.8% ","suppressed","suppressed","39.0%*","18.6% ","44.6% ","28.9%*","39.0% ","4.38% ","suppressed","suppressed","13.62%*","5.32% ","5.89% ","9.18%*","4.77% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","91.2% ","97.3% ","suppressed","87.9% ","94.9% ","94.0% ","81.5% ","92.8% ","2.53% ","2.81% ","suppressed","9.17% ","2.65% ","3.01% ","8.17% ","2.61% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","94.7% ","100% ","suppressed","97.1% ","99.2% ","94.8% ","81.2% ","96.0% ","2.10% ","0% ","suppressed","3.08% ","0.59% ","2.51% ","12.66% ","1.78% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","5,355 ","suppressed","suppressed","6,297 ","5,551 ","4,902 ","7,288 ","5,069 ","189.60 ","suppressed","suppressed","722.79 ","573.50 ","143.52 ","547.52 ","174.04 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","9,904 ","suppressed","suppressed","suppressed","13,230 ","8,888 ","suppressed","10,064 ","1006.43 ","suppressed","suppressed","suppressed","1379.09 ","1205.49 ","suppressed","1066.49 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","45.4% ","suppressed","suppressed","67.8% ","50.8% ","39.2% ","56.1% ","43.6% ","3.67% ","suppressed","suppressed","12.55% ","8.31% ","4.04% ","11.25% ","3.76% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","48.3% ","suppressed","0% ","15.8%*","40.7% ","68.4% ","24.8%*","53.4% ","5.70% ","suppressed","0% ","8.32%*","9.27% ","7.00% ","13.71%*","5.99% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","20.4% ","suppressed","suppressed","0% ","2.6%*","30.9% ","15.0%*","21.3% ","2.78% ","suppressed","suppressed","0% ","2.24%*","4.46% ","6.65%*","3.07% "
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","4.1%*","suppressed","suppressed","suppressed","2.8%*","1.6%*","15.1%*","2.2%*","1.71%*","suppressed","suppressed","suppressed","2.17%*","0.93%*","9.67%*","0.95%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","22.1% ","0% ","suppressed","25.9%*","26.2%*","22.5% ","7.8%*","24.5% ","3.42% ","0% ","suppressed","12.31%*","8.74%*","4.05% ","5.47%*","3.80% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","8.0% ","0% ","suppressed","2.9%*","17.6%*","5.9%*","6.0%*","8.3%*","2.32% ","0% ","suppressed","2.11%*","7.18%*","3.00%*","3.68%*","2.63%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","21.9% ","suppressed","0% ","10.7%*","20.7% ","26.8% ","13.9%*","23.3% ","2.75% ","suppressed","0% ","5.47%*","5.69% ","3.67% ","7.51%*","2.91% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","23.5% ","suppressed","suppressed","57.1% ","30.1% ","12.4% ","42.2%*","20.3% ","3.57% ","suppressed","suppressed","13.21% ","6.95% ","3.15% ","12.76%*","3.46% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","45.0% ","suppressed","suppressed","suppressed","65.8% ","38.7% ","suppressed","45.4% ","7.91% ","suppressed","suppressed","suppressed","17.25% ","8.10% ","suppressed","8.58% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","38.5% ","suppressed","0% ","suppressed","17.0%*","57.4% ","suppressed","40.7% ","10.74% ","suppressed","0% ","suppressed","12.32%*","13.89% ","suppressed","12.12% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","15.6% ","suppressed","suppressed","0% ","2.4%*","20.1% ","suppressed","14.6% ","3.14% ","suppressed","suppressed","0% ","2.19%*","4.04% ","suppressed","2.97% "
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","3.0%*","suppressed","suppressed","suppressed","5.0%*","0.1%*","suppressed","2.2%*","1.45%*","suppressed","suppressed","suppressed","4.68%*","0.07%*","suppressed","1.38%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","31.0% ","0% ","suppressed","suppressed","15.7%*","37.6% ","suppressed","32.0% ","7.34% ","0% ","suppressed","suppressed","10.21%*","9.30% ","suppressed","7.97% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","5.4%*","0% ","suppressed","suppressed","11.0%*","3.5%*","1.3%*","5.8%*","2.42%*","0% ","suppressed","suppressed","8.38%*","2.08%*","1.32%*","2.68%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","17.4% ","0% ","0% ","suppressed","11.2%*","22.2% ","suppressed","18.5% ","3.65% ","0% ","0% ","suppressed","6.45%*","4.95% ","suppressed","4.04% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","27.7%*","suppressed","suppressed","suppressed","54.6%*","16.5%*","suppressed","26.9%*","8.83%*","suppressed","suppressed","suppressed","20.75%*","7.76%*","suppressed","9.70%*"
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","56.3% ","suppressed","suppressed","44.1% ","84.0% ","48.4% ","61.6% ","55.6% ","4.08% ","suppressed","suppressed","12.82% ","5.17% ","5.13% ","10.83% ","4.38% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","49 ","suppressed","suppressed","52 ","55 ","47 ","49 ","50 ","2.52 ","suppressed","suppressed","8.79 ","5.23 ","3.09 ","5.18 ","2.79 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","21.6% ","23.4% ","20% ","19.9% ","22.1% ","22.0% ","20.4% ","21.8% ","1.10% ","1.52% ","0.00% ","0.09% ","1.69% ","1.53% ","0.50% ","1.22% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","39.5% ","suppressed","suppressed","50.0% ","18.7% ","45.1% ","36.5% ","40.0% ","4.39% ","suppressed","suppressed","13.25% ","5.36% ","5.85% ","10.52% ","4.76% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","0.7%*","0% ","1.0%*","2.2%*","1.7%*","0.1%*","0.4%*","0.7%*","0.34%*","0% ","1.05%*","2.23%*","1.29%*","0.06%*","0.39%*","0.38%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","15.6% ","suppressed","suppressed","7.7%*","20.1%*","15.8%*","9.4%*","16.5% ","3.54% ","suppressed","suppressed","4.94%*","8.44%*","4.86%*","5.52%*","3.93% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","662*","suppressed","162 ","suppressed","suppressed","872*","174 ","699*","201.96*","suppressed","8.48 ","suppressed","suppressed","285.68*","14.18 ","214.57*"
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","19.1% ","20.0% ","20.2% ","25.5% ","20.8% ","17.4% ","24.2% ","18.4% ","0.68% ","0.00% ","1.41% ","4.02% ","0.51% ","0.87% ","3.27% ","0.61% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","82.0% ","suppressed","77.3% ","73.1% ","92.1% ","81.3% ","78.7% ","82.5% ","3.74% ","suppressed","13.10% ","10.39% ","5.51% ","5.18% ","9.01% ","4.06% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","8.9% ","suppressed","0% ","13.2%*","12.1%*","7.1%*","6.1%*","9.2% ","2.26% ","suppressed","0% ","8.46%*","6.19%*","2.53%*","6.06%*","2.42% "
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","467*","suppressed","suppressed","suppressed","suppressed","164 ","suppressed","443*","233.67*","suppressed","suppressed","suppressed","suppressed","43.91 ","suppressed","253.11*"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","44.2% ","suppressed","suppressed","61.0% ","57.1% ","38.5% ","50.0% ","43.5% ","4.16% ","suppressed","suppressed","12.70% ","10.74% ","4.94% ","9.33% ","4.54% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","68.2% ","suppressed","suppressed","74.0% ","87.7% ","63.0% ","47.7% ","70.9% ","3.71% ","suppressed","suppressed","11.46% ","4.48% ","5.14% ","11.38% ","3.74% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","85.6% ","96.7% ","100% ","78.5% ","86.2% ","85.4% ","84.6% ","85.7% ","3.86% ","3.88% ","0% ","9.51% ","7.11% ","5.60% ","9.82% ","4.11% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","4,129 ","suppressed","suppressed","suppressed","4,427 ","3,981 ","suppressed","4,244 ","284.58 ","suppressed","suppressed","suppressed","532.12 ","327.40 ","suppressed","299.53 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","6,945 ","suppressed","suppressed","suppressed","6,787 ","7,208 ","suppressed","7,018 ","512.69 ","suppressed","suppressed","suppressed","852.90 ","627.76 ","suppressed","519.35 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","7,749 ","suppressed","suppressed","suppressed","8,359 ","8,283 ","suppressed","8,007 ","680.23 ","suppressed","suppressed","suppressed","614.74 ","1025.50 ","suppressed","694.47 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","2,141*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","2,141*","698.03*","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","698.03*"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","41.0% ","41.3% ","suppressed","47.5% ","44.1% ","37.0% ","48.5% ","40.3% ","1.99% ","1.55% ","suppressed","4.90% ","2.80% ","2.80% ","5.03% ","2.12% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","9,068 ","18,723 ","suppressed","suppressed","8,618 ","7,985 ","17,956 ","8,251 ","632.96 ","1227.25 ","suppressed","suppressed","1159.28 ","574.88 ","862.74 ","559.54 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","14,872 ","suppressed","suppressed","suppressed","18,659 ","13,302 ","35,344 ","14,290 ","1473.28 ","suppressed","suppressed","suppressed","2485.70 ","1614.89 ","1591.36 ","1416.05 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","16,471 ","suppressed","suppressed","suppressed","13,331 ","16,924 ","suppressed","16,062 ","3157.21 ","suppressed","suppressed","suppressed","2193.18 ","3953.79 ","suppressed","3259.11 "

