"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","4.9%*","0% ","suppressed","suppressed","0% ","1.9%*","19.8%*","2.0%*","2.20%*","0% ","suppressed","suppressed","0% ","1.27%*","11.00%*","1.09%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","70.1% ","0% ","suppressed","suppressed","71.2% ","90.0% ","18.9%*","80.2% ","5.61% ","0% ","suppressed","suppressed","10.47% ","4.35% ","10.30%*","5.38% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","13.2% ","suppressed","suppressed","16.7% ","9.6%*","9.6% ","19.0% ","10.6% ","1.83% ","suppressed","suppressed","3.32% ","3.21%*","2.11% ","3.91% ","1.95% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","19.4% ","suppressed","suppressed","suppressed","18.7% ","19.6% ","suppressed","19.4% ","1.73% ","suppressed","suppressed","suppressed","2.91% ","2.18% ","suppressed","1.79% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","94.1% ","90.9% ","100% ","95.2% ","97.6% ","91.8% ","96.1% ","93.8% ","3.41% ","7.20% ","0% ","3.66% ","1.83% ","6.25% ","2.52% ","3.96% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,335 ","1,558 ","suppressed","2,562 ","2,644 ","2,237 ","1,833 ","2,418 ","163.09 ","224.74 ","suppressed","278.36 ","242.08 ","281.69 ","185.01 ","183.99 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","4,279 ","suppressed","suppressed","suppressed","5,161 ","3,929 ","4,154 ","4,299 ","398.36 ","suppressed","suppressed","suppressed","535.06 ","584.88 ","854.18 ","442.43 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","62.8% ","77.9% ","suppressed","66.6% ","70.9% ","55.2% ","68.4% ","61.9% ","5.06% ","10.26% ","suppressed","11.65% ","9.17% ","7.58% ","8.85% ","5.70% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","29 ","31 ","28 ","31 ","30 ","27 ","29 ","29 ","0.80 ","3.09 ","2.71 ","1.02 ","1.19 ","1.26 ","1.63 ","0.89 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","20.4% ","suppressed","suppressed","16.5% ","22.6% ","20.3% ","18.4% ","20.6% ","0.87% ","suppressed","suppressed","1.93% ","2.35% ","1.03% ","2.71% ","0.90% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","33.0% ","suppressed","suppressed","39.5%*","19.4%*","43.2% ","21.6%*","35.0% ","4.91% ","suppressed","suppressed","12.16%*","7.76%*","7.59% ","7.21%*","5.57% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","87.7% ","100% ","suppressed","87.7% ","80.1% ","92.9% ","85.9% ","88.0% ","4.20% ","0% ","suppressed","6.51% ","8.76% ","5.55% ","7.32% ","4.74% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","87.1% ","suppressed","suppressed","suppressed","86.6% ","91.1% ","71.1% ","89.7% ","4.19% ","suppressed","suppressed","suppressed","7.41% ","5.22% ","13.80% ","4.13% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","5,211 ","6,442 ","5,298 ","4,912 ","5,100 ","5,186 ","5,522 ","5,161 ","225.34 ","470.52 ","432.24 ","516.46 ","493.37 ","308.36 ","350.84 ","253.89 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","9,255 ","suppressed","8,588 ","7,590 ","10,302 ","8,928 ","9,749 ","9,191 ","448.61 ","suppressed","666.88 ","1224.06 ","1325.70 ","498.28 ","1224.88 ","476.15 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","62.6% ","suppressed","suppressed","73.8% ","68.1% ","62.0% ","45.8% ","65.4% ","5.24% ","suppressed","suppressed","9.81% ","8.29% ","8.34% ","10.15% ","5.75% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","35.8% ","suppressed","0% ","suppressed","35.1%*","45.4% ","9.3%*","38.8% ","8.19% ","suppressed","0% ","suppressed","12.84%*","12.83% ","6.69%*","8.93% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","6.1%*","suppressed","suppressed","1.4%*","9.5%*","1.1%*","17.9%*","4.2%*","2.17%*","suppressed","suppressed","1.40%*","5.23%*","0.48%*","9.30%*","1.92%*"
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","7.6%*","suppressed","0% ","9.0%*","13.6%*","1.0%*","17.4%*","6.0%*","2.71%*","suppressed","0% ","6.03%*","6.82%*","0.54%*","9.56%*","2.66%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","23.0% ","suppressed","suppressed","10.7%*","8.5%*","35.8% ","15.6%*","24.2% ","4.41% ","suppressed","suppressed","5.96%*","3.10%*","8.32% ","6.26%*","5.04% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","0.6%*","0% ","0% ","5.1%*","0.3%*","0.2%*","3.3%*","0.2%*","0.35%*","0% ","0% ","3.78%*","0.23%*","0.11%*","2.36%*","0.10%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","22.4% ","suppressed","0% ","7.2%*","23.9%*","28.1%*","suppressed","25.4% ","5.88% ","suppressed","0% ","5.23%*","9.59%*","9.61%*","suppressed","6.71% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","40.2% ","suppressed","suppressed","66.7% ","44.2% ","33.9% ","41.5% ","40.0% ","5.40% ","suppressed","suppressed","11.14% ","9.61% ","8.13% ","9.89% ","6.08% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","53.9% ","suppressed","suppressed","suppressed","74.1% ","49.8% ","39.4%*","56.3% ","6.95% ","suppressed","suppressed","suppressed","8.21% ","10.18% ","13.42%*","7.75% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","37.8% ","0% ","suppressed","suppressed","33.9%*","49.1% ","0% ","42.1% ","8.76% ","0% ","suppressed","suppressed","15.58%*","12.22% ","0% ","9.58% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","3.5%*","0% ","suppressed","0% ","2.6%*","1.9%*","12.9%*","1.9%*","1.46%*","0% ","suppressed","0% ","1.97%*","1.34%*","7.86%*","1.06%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","5.7%*","0% ","0% ","suppressed","10.9%*","1.7%*","0.9%*","6.5%*","2.31%*","0% ","0% ","suppressed","6.55%*","1.38%*","0.93%*","2.69%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","33.4% ","suppressed","suppressed","suppressed","9.8%*","46.3% ","27.4%*","34.4% ","6.82% ","suppressed","suppressed","suppressed","4.41%*","10.28% ","10.25%*","7.71% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","3.5%*","suppressed","0% ","suppressed","suppressed","0.3%*","19.3%*","0.9%*","2.22%*","suppressed","0% ","suppressed","suppressed","0.25%*","13.25%*","0.73%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","20.4% ","0% ","0% ","suppressed","25.1%*","24.4%*","0% ","23.7% ","5.48% ","0% ","0% ","suppressed","11.13%*","8.10%*","0% ","6.33% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","33.5% ","suppressed","suppressed","suppressed","49.0% ","25.4%*","39.4%*","32.6% ","6.30% ","suppressed","suppressed","suppressed","14.00% ","7.75%*","13.42%*","6.98% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","61.3% ","70.3% ","suppressed","57.4% ","71.4% ","55.2% ","63.3% ","61.0% ","4.71% ","12.43% ","suppressed","12.55% ","9.21% ","7.18% ","8.92% ","5.30% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","56 ","60 ","suppressed","62 ","62 ","51 ","58 ","55 ","2.33 ","5.99 ","suppressed","6.42 ","4.02 ","2.81 ","5.59 ","2.55 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","21.0% ","20% ","suppressed","17.9% ","22.4% ","20.9% ","21.1% ","21.0% ","1.03% ","0.00% ","suppressed","1.69% ","2.16% ","1.34% ","3.67% ","1.05% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","30.9% ","suppressed","suppressed","54.4% ","21.0%*","35.0% ","27.9% ","31.4% ","4.57% ","suppressed","suppressed","12.81% ","7.87%*","7.18% ","8.22% ","5.18% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","6.8%*","suppressed","suppressed","19.8%*","1.8%*","6.7%*","7.0%*","6.7%*","3.65%*","suppressed","suppressed","13.20%*","1.75%*","6.24%*","3.75%*","4.22%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","5.3% ","0% ","suppressed","13.5%*","7.2%*","3.3%*","11.0%*","4.4% ","1.28% ","0% ","suppressed","7.65%*","2.54%*","1.33%*","5.08%*","1.17% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","955 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","968 ","210.42 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","254.70 "
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","19.7% ","20.1% ","18.9% ","19.2% ","20.1% ","19.6% ","19.0% ","19.8% ","0.38% ","0.49% ","1.10% ","1.86% ","0.11% ","0.62% ","0.79% ","0.42% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","86.0% ","91.0% ","71.4% ","65.4% ","87.2% ","89.9% ","80.8% ","86.9% ","3.95% ","6.54% ","13.79% ","13.27% ","4.51% ","6.39% ","6.07% ","4.51% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","2.8%*","suppressed","suppressed","1.4%*","0% ","suppressed","6.5%*","2.1%*","1.56%*","suppressed","suppressed","1.19%*","0% ","suppressed","4.79%*","1.64%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","59.3% ","suppressed","suppressed","63.8% ","70.2% ","57.4% ","39.1% ","62.8% ","5.38% ","suppressed","suppressed","11.90% ","7.37% ","8.77% ","8.13% ","6.04% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","81.6% ","72.0% ","suppressed","90.6% ","77.4% ","83.7% ","79.5% ","82.0% ","4.54% ","12.86% ","suppressed","4.60% ","8.77% ","6.89% ","6.80% ","5.18% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","99.0% ","96.2% ","100% ","95.7% ","100% ","99.3% ","98.9% ","99.1% ","0.52% ","3.96% ","0% ","4.40% ","0% ","0.33% ","1.13% ","0.57% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","6,289 ","suppressed","suppressed","5,063 ","8,964 ","5,487 ","4,332 ","6,596 ","541.81 ","suppressed","suppressed","823.77 ","1112.49 ","701.74 ","649.83 ","603.74 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","11,477 ","suppressed","suppressed","suppressed","19,696 ","8,996 ","8,294 ","12,092 ","1440.50 ","suppressed","suppressed","suppressed","2729.95 ","1601.15 ","2063.50 ","1689.24 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","11,937 ","suppressed","suppressed","suppressed","17,291 ","9,061 ","suppressed","11,313 ","1387.37 ","suppressed","suppressed","suppressed","3569.68 ","1193.60 ","suppressed","1461.50 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","39.6% ","40.5% ","suppressed","37.6% ","37.6% ","41.4% ","33.3% ","40.5% ","1.21% ","3.44% ","suppressed","4.50% ","2.64% ","1.48% ","3.21% ","1.30% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","10,544 ","11,249 ","8,888 ","11,745 ","10,467 ","10,478 ","10,756 ","10,507 ","591.52 ","472.73 ","856.08 ","1581.04 ","1801.42 ","658.47 ","873.93 ","677.55 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","19,401 ","suppressed","suppressed","suppressed","25,547 ","17,547 ","22,808 ","18,952 ","1425.52 ","suppressed","suppressed","suppressed","2898.06 ","1413.05 ","3720.22 ","1473.03 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","20,692 ","26,003 ","13,607 ","suppressed","20,195 ","20,572 ","21,982 ","20,519 ","1628.63 ","2042.34 ","814.57 ","suppressed","3093.35 ","2056.53 ","3493.63 ","1779.25 "

