"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","97.1% ","89.3% ","93.9% ","94.6% ","98.6% ","99.1% ","92.3% ","98.9% ","1.14% ","10.97% ","5.69% ","3.79% ","1.01% ","0.77% ","3.89% ","0.57% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","96.9% ","92.3% ","100% ","92.8% ","96.7% ","98.0% ","93.9% ","97.4% ","1.24% ","7.41% ","0% ","5.23% ","2.60% ","1.24% ","4.65% ","1.22% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","5,072 ","suppressed","6,007 ","5,425 ","4,550 ","5,015 ","5,651 ","4,868 ","192.41 ","suppressed","426.71 ","393.55 ","287.48 ","323.16 ","394.10 ","203.87 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","9,102 ","suppressed","8,628 ","9,149 ","7,711 ","9,877 ","9,374 ","9,065 ","525.62 ","suppressed","908.85 ","705.35 ","500.61 ","895.92 ","686.75 ","590.97 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","74.3% ","76.4% ","74.8% ","64.9% ","75.9% ","77.5% ","65.3% ","77.6% ","3.25% ","11.59% ","6.97% ","6.91% ","4.75% ","6.31% ","5.44% ","3.74% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","47.9% ","suppressed","suppressed","50.0% ","75.3% ","38.5% ","26.1%*","54.9% ","5.91% ","suppressed","suppressed","10.77% ","6.53% ","10.81% ","8.40%*","7.49% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","7.9% ","suppressed","10.4%*","13.3% ","5.8%*","6.5%*","10.7% ","6.9% ","1.74% ","suppressed","4.22%*","3.76% ","2.50%*","3.25%*","2.92% ","2.04% "
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","5.1%*","suppressed","suppressed","11.0%*","6.9%*","0.1%*","11.2%*","2.8%*","1.61%*","suppressed","suppressed","4.77%*","3.83%*","0.08%*","4.00%*","1.64%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","10.3% ","suppressed","9.4%*","3.8%*","11.3%*","13.8%*","7.0%*","11.5% ","2.25% ","suppressed","4.35%*","2.29%*","3.47%*","5.34%*","2.64%*","2.98% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","2.4%*","suppressed","0.6%*","7.0%*","0.1%*","2.1%*","5.8%*","1.1%*","0.88%*","suppressed","0.66%*","3.83%*","0.08%*","1.03%*","2.86%*","0.52%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","35.6% ","suppressed","2.1%*","32.5% ","57.2% ","29.9% ","17.1%*","42.6% ","4.38% ","suppressed","2.19%*","7.57% ","7.20% ","7.90% ","5.66%*","5.60% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","38.7% ","suppressed","72.7% ","32.5% ","18.8% ","47.6% ","48.3% ","35.0% ","4.99% ","suppressed","6.85% ","8.02% ","4.60% ","10.35% ","6.82% ","6.50% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","74.9% ","suppressed","suppressed","72.4% ","75.1% ","76.5% ","71.1% ","75.4% ","4.72% ","suppressed","suppressed","8.52% ","5.23% ","8.28% ","8.18% ","5.23% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","49.7% ","0% ","0% ","69.6% ","82.5% ","30.6%*","33.4%*","51.8% ","9.53% ","0% ","0% ","9.91% ","5.52% ","12.60%*","11.74%*","10.91% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","4.8%*","0% ","0% ","5.6%*","6.3%*","suppressed","0.6%*","5.3%*","1.59%*","0% ","0% ","2.49%*","2.50%*","suppressed","0.61%*","1.86%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","3.6%*","suppressed","suppressed","5.8%*","6.8%*","0.5%*","9.8%*","2.8%*","1.45%*","suppressed","suppressed","3.84%*","3.76%*","0.51%*","4.79%*","1.48%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","14.6% ","0% ","suppressed","13.0%*","11.9% ","17.3%*","9.0%*","15.4%*","4.08% ","0% ","suppressed","8.71%*","3.45% ","7.71%*","4.22%*","4.64%*"
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","2.1%*","suppressed","suppressed","3.3%*","0% ","1.5%*","9.5%*","1.0%*","0.86%*","suppressed","suppressed","2.27%*","0% ","0.91%*","5.40%*","0.54%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","37.2% ","0% ","0% ","50.4% ","61.9% ","23.4%*","23.7%*","39.1% ","6.55% ","0% ","0% ","10.01% ","7.70% ","8.92%*","8.60%*","7.49% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","37.7% ","suppressed","suppressed","22.0%*","13.1% ","53.1% ","47.4% ","36.3% ","8.38% ","suppressed","suppressed","7.22%*","3.60% ","13.07% ","10.30% ","9.57% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","44.6% ","suppressed","49.2% ","41.8% ","47.3% ","41.2% ","53.1% ","42.3% ","5.50% ","suppressed","7.90% ","7.22% ","9.37% ","10.38% ","5.88% ","6.72% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","42 ","62 ","49 ","57 ","32 ","41 ","57 ","37 ","2.74 ","8.59 ","7.44 ","5.36 ","3.33 ","3.95 ","4.32 ","2.70 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","21.4% ","suppressed","suppressed","23.7% ","23.2% ","19.4% ","22.5% ","21.2% ","0.97% ","suppressed","suppressed","3.69% ","2.29% ","0.68% ","4.55% ","0.86% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","42.5% ","suppressed","37.7% ","31.2% ","30.1% ","58.7% ","28.3% ","46.3% ","6.01% ","suppressed","8.83% ","7.67% ","8.05% ","10.39% ","5.89% ","7.29% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","2.2%*","suppressed","2.6%*","2.2%*","1.5%*","1.9%*","3.8%*","1.8%*","0.84%*","suppressed","1.88%*","1.56%*","0.95%*","1.56%*","1.98%*","0.92%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","14.6% ","suppressed","13.1%*","24.2% ","21.6%*","5.3%*","19.8% ","13.2%*","3.60% ","suppressed","6.76%*","6.91% ","8.91%*","2.29%*","5.65% ","4.28%*"
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","suppressed","suppressed","suppressed","suppressed","suppressed","154 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","9.87 ","suppressed","suppressed"
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","664 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","635*","159.77 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","197.21*"
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","21.9% ","31.9% ","19.8% ","24.9% ","22.7% ","20.4% ","23.9% ","21.4% ","0.84% ","5.17% ","3.71% ","2.60% ","1.59% ","0.98% ","2.70% ","0.81% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","76.1% ","75.3% ","79.6% ","68.8% ","55.2% ","93.9% ","76.5% ","76.0% ","4.71% ","14.04% ","9.16% ","8.03% ","9.91% ","2.57% ","6.03% ","5.75% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","19.6% ","suppressed","42.0% ","30.9% ","26.4%*","suppressed","41.4% ","13.7%*","3.99% ","suppressed","10.10% ","6.66% ","10.27%*","suppressed","6.20% ","4.77%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","834 ","suppressed","638 ","794 ","1,135 ","suppressed","712 ","931*","183.82 ","suppressed","188.15 ","126.34 ","306.00 ","suppressed","99.06 ","305.30*"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","74.3% ","74.5% ","73.0% ","63.5% ","74.7% ","78.4% ","65.4% ","76.7% ","3.60% ","10.42% ","6.35% ","6.32% ","5.03% ","6.57% ","5.35% ","4.14% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","64.3% ","suppressed","57.5% ","23.9% ","74.4% ","74.3% ","44.0% ","69.7% ","4.44% ","suppressed","8.05% ","6.80% ","6.91% ","7.27% ","6.07% ","5.12% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","88.2% ","suppressed","57.0% ","89.3% ","86.5% ","95.6% ","70.8% ","91.1% ","3.27% ","suppressed","12.06% ","7.78% ","5.88% ","3.75% ","8.69% ","3.28% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","4,993 ","suppressed","suppressed","5,387 ","4,674 ","4,852 ","6,040 ","4,800 ","465.69 ","suppressed","suppressed","857.95 ","774.96 ","740.86 ","805.43 ","539.79 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","8,852 ","suppressed","suppressed","suppressed","8,446 ","8,801 ","suppressed","8,712 ","908.28 ","suppressed","suppressed","suppressed","1421.24 ","1274.83 ","suppressed","957.76 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","9,554 ","suppressed","suppressed","11,008 ","8,646 ","9,469 ","13,388 ","9,243 ","1076.10 ","suppressed","suppressed","1449.76 ","1186.02 ","1809.13 ","2028.58 ","1156.14 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","275 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","27.52 ","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","38.3% ","46.3% ","45.5% ","42.7% ","37.6% ","36.8% ","44.3% ","37.3% ","2.36% ","7.42% ","11.10% ","6.34% ","3.62% ","3.46% ","5.92% ","2.52% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","9,714 ","suppressed","suppressed","9,179 ","8,849 ","10,243 ","10,417 ","9,612 ","881.75 ","suppressed","suppressed","1336.13 ","899.97 ","1551.09 ","2178.55 ","957.13 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","17,203 ","suppressed","suppressed","suppressed","15,215 ","18,743 ","17,276 ","17,200 ","1920.54 ","suppressed","suppressed","suppressed","1787.34 ","3030.23 ","1162.13 ","1993.68 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","18,308 ","suppressed","suppressed","18,322 ","15,612 ","20,572 ","15,841 ","18,512 ","1579.91 ","suppressed","suppressed","1808.36 ","1437.23 ","2736.85 ","1227.84 ","1704.04 "

