"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.B.3.b.(2)","Percent of full-time employees that are enrolled in health insurance at establishments that offer health insurance","67.9% ","91.0% ","58.5% ","61.3% ","59.5% ","71.8% ","61.7% ","68.8% ","2.15% ","4.61% ","6.60% ","7.07% ","4.92% ","2.75% ","6.01% ","2.27% "
"II.B.4","Number of part-time employees","982,364 ","118,498 ","112,220 ","209,420 ","131,264 ","410,962 ","342,747 ","639,616 ","99,603 ","18,240 ","26,708 ","44,083 ","29,501 ","81,438 ","44,139 ","91,332 "
"II.B.4.a","Percent of number of part-time employees","982,364 ","12.1% ","11.4% ","21.3% ","13.4% ","41.8% ","34.9% ","65.1% ","99,603 ","2.07% ","2.75% ","4.13% ","2.93% ","5.42% ","4.47% ","4.47% "
"II.B.4.b","Percent of part-time employees at establishments that offer health insurance","61.0% ","5.2%*","21.6%*","52.6% ","100% ","79.6% ","21.6%*","82.0% ","5.75% ","4.08%*","10.29%*","12.09% ","0% ","12.59% ","7.43%*","8.68% "
"II.B.4.b.(1)","Percent of part-time employees eligible for health insurance at establishments that offer health insurance","30.3% ","suppressed","suppressed","25.1%*","13.1%*","40.5% ","suppressed","28.7% ","5.89% ","suppressed","suppressed","18.05%*","6.01%*","8.42% ","suppressed","5.74% "
"II.B.4.b.(1).(a)","Percent of part-time employees eligible for health insurance that are enrolled in health insurance at establishments that offer health insurance","38.1% ","suppressed","suppressed","suppressed","suppressed","44.0% ","suppressed","41.7% ","7.35% ","suppressed","suppressed","suppressed","suppressed","8.39% ","suppressed","7.35% "
"II.B.4.b.(2)","Percent of part-time employees that are enrolled in health insurance at establishments that offer health insurance","11.5% ","suppressed","suppressed","2.0%*","3.4%*","17.8% ","suppressed","12.0% ","2.71% ","suppressed","suppressed","1.59%*","2.36%*","4.78% ","suppressed","3.06% "
"II.C.1","Average total single premium (in dollars) per enrolled employee at establishments that offer health insurance","8,612 ","7,186 ","7,949 ","7,448 ","8,076 ","9,158 ","7,872 ","8,728 ","240.62 ","925.95 ","973.19 ","705.79 ","790.41 ","253.18 ","603.84 ","260.21 "
"II.C.1.a","Average total single premium (in dollars) for exclusive-provider plans per enrolled employee at establishments that offer health insurance","7,619 ","suppressed","suppressed","suppressed","7,804 ","9,367 ","6,012 ","7,945 ","624.53 ","suppressed","suppressed","suppressed","1045.28 ","355.20 ","530.70 ","736.79 "
"II.C.1.b","Average total single premium (in dollars) for mixed-provider plans per enrolled employee at establishments that offer health insurance","8,913 ","8,110 ","8,800 ","8,175 ","8,178 ","9,158 ","8,910 ","8,913 ","239.08 ","765.85 ","1163.63 ","769.68 ","519.13 ","280.57 ","790.44 ","250.37 "
"II.C.1.c","Average total single premium (in dollars) for any-provider plans per enrolled employee at establishments that offer health insurance","7,814 ","suppressed","6,017 ","suppressed","suppressed","7,838 ","6,665 ","8,261 ","1106.87 ","suppressed","503.61 ","suppressed","suppressed","375.22 ","970.77 ","1414.19 "
"II.C.1.d","Average total single premium (in dollars) for purchased plans per enrolled employee at private-sector establishments that offer health insurance","7,842 ","suppressed","7,982 ","7,779 ","7,174 ","8,335 ","7,891 ","7,820 ","333.44 ","suppressed","1072.91 ","554.81 ","1034.16 ","259.54 ","659.84 ","380.67 "
"II.C.1.e","Average total single premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","9,107 ","suppressed","suppressed","suppressed","8,823 ","9,377 ","suppressed","9,137 ","296.72 ","suppressed","suppressed","suppressed","916.17 ","275.87 ","suppressed","300.58 "
"II.C.2","Average total employee contribution (in dollars) per enrolled employee for single coverage at establishments that offer health insurance","2,012 ","suppressed","suppressed","1,937 ","1,254 ","2,295 ","2,012 ","2,013 ","149.71 ","suppressed","suppressed","324.91 ","208.55 ","193.99 ","440.50 ","158.85 "
"II.C.2.a","Average total employee contribution (in dollars) for exclusive-provider plans per enrolled employee for single coverage at establishments that offer health insurance","1,677 ","suppressed","suppressed","suppressed","suppressed","1,552 ","suppressed","1,722 ","200.42 ","suppressed","suppressed","suppressed","suppressed","151.21 ","suppressed","176.26 "
"II.C.2.b","Average total employee contribution (in dollars) for mixed-provider plans per enrolled employee for single coverage at establishments that offer health insurance","2,189 ","suppressed","suppressed","2,070 ","1,096 ","2,390 ","2,572 ","2,144 ","177.64 ","suppressed","suppressed","478.72 ","265.44 ","208.93 ","567.72 ","188.98 "
"II.C.2.c","Average total employee contribution (in dollars) for any-provider plans per enrolled employee for single coverage at establishments that offer health insurance","1,293 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","1,374 ","332.22 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","309.34 "
