"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,079 ","suppressed","suppressed","suppressed","5,510 ","4,095 ","suppressed","4,233 ","408.92 ","suppressed","suppressed","suppressed","736.93 ","480.51 ","suppressed","415.28 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","26.2% ","suppressed","38.2% ","37.3% ","27.5% ","22.3% ","23.9% ","26.6% ","2.13% ","suppressed","4.95% ","8.27% ","2.63% ","2.17% ","4.70% ","2.34% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","32.1% ","suppressed","41.1% ","45.1% ","27.4% ","23.3% ","27.3% ","34.0% ","4.16% ","suppressed","4.21% ","8.34% ","3.81% ","2.12% ","5.59% ","5.17% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","22.1% ","suppressed","suppressed","suppressed","27.7% ","22.1% ","suppressed","22.6% ","2.00% ","suppressed","suppressed","suppressed","2.91% ","2.40% ","suppressed","2.03% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","15.3% ","13.6%*","10.0% ","13.0% ","17.6% ","16.6% ","11.1% ","16.7% ","0.96% ","6.16%*","2.84% ","2.24% ","2.11% ","1.15% ","2.12% ","1.02% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","15.5% ","suppressed","suppressed","19.2%*","10.6%*","9.0%*","39.5% ","10.3% ","3.73% ","suppressed","suppressed","7.71%*","5.58%*","3.93%*","11.81% ","3.06% "
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","56.4% ","suppressed","suppressed","21.2%*","35.2% ","90.8% ","17.4%*","64.9% ","5.16% ","suppressed","suppressed","9.03%*","10.13% ","4.19% ","7.35%*","5.42% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","14.0% ","suppressed","9.7%*","13.5% ","17.8% ","12.4% ","11.8% ","15.5% ","1.46% ","suppressed","3.12%*","2.56% ","2.16% ","3.07% ","2.48% ","1.72% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","16.5% ","suppressed","suppressed","suppressed","17.3% ","17.2% ","suppressed","17.4% ","1.24% ","suppressed","suppressed","suppressed","4.47% ","1.24% ","suppressed","1.26% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","96.6% ","100% ","100% ","100% ","98.6% ","92.8% ","100% ","95.5% ","1.49% ","0% ","0% ","0% ","1.12% ","3.50% ","0% ","1.99% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,250 ","suppressed","2,095 ","2,328 ","2,611 ","2,202 ","2,099 ","2,312 ","124.99 ","suppressed","417.32 ","383.73 ","177.78 ","147.02 ","343.23 ","111.93 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","4,943 ","suppressed","suppressed","4,931 ","5,376 ","4,831 ","5,238 ","4,861 ","363.41 ","suppressed","suppressed","954.19 ","571.36 ","520.27 ","979.88 ","372.05 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","39.7% ","44.4% ","44.4% ","48.0% ","33.6% ","36.8% ","41.2% ","39.2% ","4.62% ","12.29% ","12.07% ","9.62% ","6.44% ","8.48% ","7.74% ","5.58% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","28 ","25 ","30 ","25 ","29 ","30 ","27 ","29 ","0.89 ","1.74 ","3.97 ","2.05 ","1.11 ","1.02 ","1.78 ","1.01 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","17.6% ","suppressed","17.2% ","18.8% ","16.9% ","17.1% ","18.9% ","17.3% ","0.93% ","suppressed","2.92% ","1.43% ","1.04% ","1.45% ","1.92% ","1.03% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","40.4% ","26.2%*","41.4% ","23.7%*","42.5% ","49.3% ","32.8% ","42.9% ","4.85% ","13.28%*","11.88% ","7.43%*","6.85% ","9.03% ","7.36% ","5.88% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","95.9% ","81.0% ","96.4% ","92.0% ","97.4% ","99.9% ","91.4% ","97.7% ","1.33% ","12.83% ","2.88% ","3.38% ","1.44% ","0.10% ","4.07% ","0.90% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","97.6% ","100% ","93.8% ","94.9% ","94.8% ","100% ","96.2% ","98.0% ","1.21% ","0% ","6.15% ","2.98% ","4.99% ","0% ","2.69% ","1.36% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,025 ","4,007 ","2,936 ","3,380 ","4,270 ","4,544 ","3,398 ","4,257 ","140.23 ","758.34 ","289.15 ","324.53 ","215.33 ","224.34 ","313.14 ","152.30 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","7,598 ","suppressed","5,510 ","7,060 ","8,303 ","7,618 ","7,493 ","7,625 ","325.64 ","suppressed","697.09 ","868.83 ","517.57 ","429.14 ","863.31 ","347.94 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","59.7% ","suppressed","56.3% ","51.1% ","62.7% ","66.4% ","52.6% ","62.5% ","3.92% ","suppressed","13.57% ","9.66% ","6.71% ","6.07% ","8.55% ","4.35% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","49.9% ","0% ","suppressed","51.0% ","43.8% ","66.6% ","38.0%*","53.8% ","5.75% ","0% ","suppressed","14.53% ","8.64% ","8.10% ","13.44%*","6.23% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","6.5%*","suppressed","0% ","11.5%*","5.7%*","6.5%*","suppressed","7.5%*","2.30%*","suppressed","0% ","6.24%*","3.37%*","4.23%*","suppressed","2.98%*"
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","3.3%*","suppressed","suppressed","1.2%*","suppressed","0% ","8.9%*","1.1%*","1.33%*","suppressed","suppressed","0.91%*","suppressed","0% ","3.86%*","1.08%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","15.5% ","suppressed","suppressed","24.4%*","19.3% ","13.0%*","9.1%*","18.1% ","2.89% ","suppressed","suppressed","7.92%*","5.48% ","4.49%*","4.26%*","3.72% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","15.0% ","suppressed","36.6%*","11.8%*","8.4%*","14.1%*","25.6% ","10.7%*","3.66% ","suppressed","13.34%*","5.35%*","3.62%*","7.48%*","7.16% ","4.43%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","29.8% ","0% ","9.7%*","26.0%*","27.4% ","44.2% ","20.0%*","33.7% ","4.37% ","0% ","6.92%*","9.73%*","5.98% ","8.69% ","8.32%*","5.22% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","29.9% ","suppressed","46.6% ","25.0%*","35.2% ","22.1% ","32.6% ","28.9% ","3.48% ","suppressed","13.84% ","7.93%*","6.81% ","4.24% ","8.00% ","3.69% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","65.2% ","suppressed","suppressed","56.1% ","68.4% ","69.6% ","59.1% ","66.8% ","5.51% ","suppressed","suppressed","11.86% ","8.72% ","8.47% ","11.16% ","6.28% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","66.0% ","0% ","suppressed","63.9% ","54.0% ","81.0% ","48.3%*","70.1% ","6.80% ","0% ","suppressed","13.36% ","12.31% ","7.71% ","16.41%*","7.16% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","6.2%*","0% ","0% ","19.5%*","1.8%*","suppressed","suppressed","7.1%*","2.71%*","0% ","0% ","10.61%*","1.21%*","suppressed","suppressed","3.34%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","0.6%*","0% ","suppressed","0% ","2.4%*","0% ","0.8%*","0.6%*","0.49%*","0% ","suppressed","0% ","2.36%*","0% ","0.82%*","0.58%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","15.6% ","suppressed","suppressed","9.8%*","19.2%*","17.3%*","7.8%*","17.6% ","3.77% ","suppressed","suppressed","5.29%*","7.48%*","6.41%*","4.71%*","4.63% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","12.4% ","suppressed","suppressed","14.5%*","8.2%*","9.1%*","29.7%*","7.9%*","3.63% ","suppressed","suppressed","7.98%*","5.42%*","5.50%*","10.10%*","3.79%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","43.0% ","0% ","suppressed","35.8%*","36.9% ","56.4% ","28.5%*","46.8% ","6.57% ","0% ","suppressed","12.23%*","10.17% ","9.97% ","11.96%*","7.53% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","22.1% ","suppressed","suppressed","20.3%*","31.5% ","13.2%*","30.6%*","19.9% ","4.23% ","suppressed","suppressed","7.35%*","8.85% ","5.09%*","10.29%*","4.50% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","35.9% ","39.7%*","40.1% ","44.3% ","38.5% ","29.4% ","38.2% ","35.2% ","3.83% ","12.16%*","11.80% ","9.39% ","6.71% ","5.81% ","7.57% ","4.44% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","36 ","suppressed","30 ","29 ","35 ","43 ","32 ","37 ","1.79 ","suppressed","4.49 ","3.43 ","3.60 ","2.08 ","2.97 ","2.14 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","18.4% ","suppressed","suppressed","19.9% ","17.0% ","18.2% ","18.8% ","18.2% ","1.13% ","suppressed","suppressed","1.53% ","1.08% ","1.84% ","1.92% ","1.32% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","40.4% ","34.7%*","35.8%*","27.4% ","34.4% ","51.2% ","34.0% ","42.5% ","4.83% ","14.03%*","11.61%*","7.56% ","6.44% ","8.96% ","7.39% ","5.86% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","3.8%*","16.1%*","15.1%*","suppressed","3.2%*","0% ","12.7%*","0.9%*","1.32%*","8.91%*","8.23%*","suppressed","2.24%*","0% ","4.92%*","0.60%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","7.0%*","suppressed","10.8%*","12.7%*","3.3%*","5.5%*","10.1%*","6.0%*","2.14%*","suppressed","7.38%*","6.00%*","2.11%*","3.36%*","4.05%*","2.51%*"
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","suppressed","suppressed","suppressed","suppressed","95 ","suppressed","suppressed","95 ","suppressed","suppressed","suppressed","suppressed","5.83 ","suppressed","suppressed","5.83 "
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","1,325 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","379.03 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","18.2% ","19.9% ","21.4% ","17.5% ","18.9% ","17.6% ","20.0% ","17.8% ","0.64% ","2.27% ","2.24% ","1.28% ","1.21% ","0.94% ","1.26% ","0.70% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","81.2% ","73.2% ","69.6% ","71.1% ","78.2% ","90.9% ","67.3% ","85.7% ","3.48% ","13.00% ","10.36% ","10.09% ","5.94% ","4.02% ","8.57% ","3.35% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","6.1% ","27.9%*","0% ","1.4%*","10.8%*","4.4%*","6.9%*","5.9%*","1.57% ","11.31%*","0% ","1.36%*","4.71%*","2.19%*","2.89%*","1.86%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","478 ","suppressed","suppressed","suppressed","suppressed","96 ","suppressed","361*","129.60 ","suppressed","suppressed","suppressed","suppressed","7.98 ","suppressed","114.88*"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","61.3% ","55.1% ","55.7% ","51.4% ","63.5% ","67.1% ","55.8% ","63.1% ","3.93% ","12.64% ","12.17% ","9.26% ","6.53% ","6.32% ","7.93% ","4.53% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","81.4% ","80.3% ","95.8% ","74.4% ","97.3% ","74.6% ","79.6% ","82.0% ","3.95% ","13.65% ","3.42% ","10.19% ","1.51% ","6.80% ","9.05% ","4.33% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","80.3% ","suppressed","76.9% ","74.0% ","68.2% ","95.9% ","64.7% ","85.2% ","3.18% ","suppressed","10.98% ","7.15% ","6.97% ","3.53% ","7.21% ","3.35% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","5,317 ","suppressed","4,931 ","5,967 ","5,512 ","5,387 ","3,472 ","5,883 ","431.26 ","suppressed","858.33 ","1771.27 ","414.77 ","405.08 ","656.87 ","503.27 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","9,059 ","suppressed","8,122 ","8,026*","10,914 ","8,819 ","suppressed","9,512 ","717.49 ","suppressed","1368.43 ","2814.40*","1454.22 ","719.24 ","suppressed","806.56 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","10,163 ","suppressed","suppressed","9,079 ","11,426 ","10,318 ","6,790 ","10,675 ","840.01 ","suppressed","suppressed","2520.94 ","1352.68 ","1218.53 ","1545.73 ","916.88 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","36.9% ","suppressed","32.2% ","37.7% ","34.9% ","38.5% ","34.0% ","37.7% ","1.82% ","suppressed","4.25% ","3.97% ","3.50% ","3.00% ","4.18% ","2.01% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","7,743 ","suppressed","5,854 ","7,069 ","8,162 ","8,455 ","5,938 ","8,332 ","385.90 ","suppressed","993.23 ","1386.21 ","444.97 ","594.38 ","764.43 ","425.55 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","14,062 ","suppressed","suppressed","suppressed","13,847 ","14,254 ","suppressed","14,204 ","968.63 ","suppressed","suppressed","suppressed","1930.50 ","944.87 ","suppressed","951.93 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","15,432 ","12,938 ","suppressed","13,529 ","16,515 ","16,090 ","12,196 ","16,221 ","1095.95 ","1152.78 ","suppressed","2545.54 ","1460.55 ","1907.28 ","1414.35 ","1314.80 "

